algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly,1,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,1,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,1,0.623465158739193,0.11980306345733041,0.9192546583850931,0.000680365958180312,0.5415072462261294,0.058059864627835155,0.4248540147653047,0.029728436400748105,0.0006527415143603133,0.0006551637371318242,0.036652347538578586,0.27451582670888885,0.5382395382395383,0.7199453551912568
datafly,2,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,2,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,2,0.6274582022191121,0.12609409190371992,0.9192546583850931,0.0006746800319848311,0.5597155001151677,0.05843953870540381,0.43293951719444873,0.03047927358579329,0.0006472491909385113,0.0006551921576173766,0.03622530407927055,0.2779091342107948,0.6375636059846586,0.773224043715847
datafly,3,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,3,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,3,0.6910865765238329,0.14934354485776805,0.8695652173913043,0.0022475867732189283,0.36277390820078415,0.07749556159768024,0.443338641559917,0.038895743128527845,0.002150537634408602,0.002247829281448976,0.0467455331299093,0.2772200984387686,0.6425761373129794,0.7636612021857924
datafly,4,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,4,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,4,0.6513907192670962,0.13594091903719913,0.9192546583850931,0.001055188198171885,0.5553982745125638,0.059505128821562385,0.3416671834009816,0.04252299753186076,0.0010131712259371832,0.0010825239562670262,0.03672356411573905,0.2780933835156701,0.5103668261562999,0.7117486338797814
datafly,5,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
