algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly_shuffled,47,0.21672965983688086,0.06097560975609756,0.2476294675419401,0.8504187157506735,0.2359197978727791,0.057251937100632186,,0.44306819186849583,0.2348855890325494,0.4510193933366484
datafly,141,0.2151106248480428,0.10365853658536583,0.23370466149459584,0.8187297270652348,0.14225449882703775,0.061467735475047226,0.7844452519554157,0.4463079069539527,0.0015310623922836911,0.718713741090668
datafly,53,0.15666419851321367,0.1097560975609756,0.235130296399443,0.9117337622373064,0.3972923882717344,0.06140301467603398,0.652376864570816,0.4522368373154467,0.3329979651367211,0.5241173545499751
mondrian,67,0.6008022950993409,0.8475609756097561,0.14130362708043234,0.4579486771749367,0.0008717551792387505,0.04693253342846886,,0.42706541795496544,0.020059354359204543,0.454334493618432
datafly_shuffled,36,0.1724092677320248,0.07926829268292683,0.2076453816059943,0.9136886966959141,0.4090135820335412,0.061928922234567474,,0.44306819186849583,0.2499095119860141,0.7787170561909498
mondrian,55,0.5428890693844484,0.8719512195121951,0.1421987931834759,0.43184304121546185,0.0010307049973376974,0.04976571591470224,,0.4422301314309309,0.012483000672288443,0.7792143212332173
mondrian,178,0.5238226518675744,0.8231707317073171,0.15721769113454015,0.4439757593669904,0.0008904285182187573,0.051223255132241616,,0.4322311447343207,0.02016160993148061,0.5063815680424333
datafly_shuffled,26,0.1583007316048891,0.06097560975609756,0.24892248524633645,0.8741180020674622,0.2503299106778175,0.05913702860919597,,0.4504985223384097,0.00018050241376793563,0.5025692027183822
mondrian,152,0.6287000855151264,0.8780487804878049,0.14929381340759895,0.4163019692486053,0.0006163015277038066,0.048761133630247984,,0.4058596281959205,0.01079220628573832,0.7260069617105918
mondrian,19,0.621468434395634,0.8536585365853658,0.16129567004840528,0.4255129502743142,0.0006425220261750264,0.044930077105262436,,0.3704161768570001,0.012510546786304273,0.7742416708105421
datafly_shuffled,50,0.1886023804787481,0.07926829268292683,0.24892248524633645,0.8968489740774765,0.3242914779211773,0.06089055078187543,,0.419258881852524,0.0005334519883299395,0.5007458975634013
datafly_shuffled,131,0.2274979002276595,0.10365853658536583,0.24892248524633645,0.8326125701557723,0.184262021531358,0.06097227411004962,,0.474821681753377,0.33077847170153885,0.5786507541853141
datafly_shuffled,89,0.15666926375350887,0.06097560975609756,0.24892248524633645,0.8654140850458297,0.2283562426007664,0.06138176004049676,,0.4550387132582385,0.00024879119774250287,0.6848997182164761
datafly,144,0.21254116658930666,0.09146341463414634,0.2064186725018235,0.9066135711779656,0.4179387389699407,0.06014104122292465,0.7630929748944039,0.44306819186849583,0.18990069255667816,0.7831924415713575
datafly_shuffled,159,0.19264167937581506,0.13414634146341464,0.24892248524633645,0.8572640299737595,0.17529867372554933,0.06298705220308409,,0.4606841525417924,0.0003845834479676829,0.5158296038455163
mondrian,18,0.6343000660431273,0.902439024390244,0.1444864398912539,0.4120142125057011,0.0005922992302016032,0.05039181737018103,,0.4596142719364522,0.017048265102253976,0.7876678269517653
datafly_shuffled,177,0.186340980925226,0.06097560975609756,0.2487235594456601,0.8512973235767511,0.2169747699447496,0.05935302011414782,,0.4573278030322876,0.2845286253670505,0.6524117354549975
datafly,59,0.1388796793610798,0.09146341463414634,0.2300245341820834,0.9077642066651213,0.33166143195420544,0.06127662654187711,0.6890566512919775,0.4729193676950866,0.12737802123866734,0.7608155146693187
mondrian,97,0.5305797698090827,0.8963414634146342,0.15585836482991844,0.4516596001828448,0.0007586181361579768,0.051445954071252416,,0.4947306752784562,0.012750410850228565,0.674457152328858
datafly,91,0.1530522217064888,0.1524390243902439,0.2419600822226643,0.8632103675476956,0.21030121449998526,0.05990840518112759,0.7777677678397963,0.40212380053283,0.3248084085948939,0.7100944803580308
datafly_shuffled,137,0.11111111111111116,0.042682926829268296,0.24892248524633645,0.9118604717185907,0.3493739359697758,0.06290859979417379,,0.44306819186849583,0.0042337371226013705,0.5007458975634013
datafly_shuffled,14,0.23232599518157504,0.0975609756097561,0.24892248524633645,0.8027477658377578,0.12564346899353618,0.059251576042217535,,0.44306819186849583,0.3019893072186034,0.4909663517321399
datafly,30,0.15893572854732607,0.11585365853658534,0.23625754260327564,0.8788298940421242,0.2442726831417399,0.059788263802296876,0.7408688018535975,0.4729193676950866,0.1440925690349606,0.5824631195093651
